,cod,message,coord,weather,base,main,visibility,wind,rain,clouds,dt,sys,timezone,id,name,snow
316,200,,"{'lon': -73.65, 'lat': -37.6167}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 11.36, 'feels_like': 10.93, 'temp_min': 11.36, 'temp_max': 11.36, 'pressure': 1022, 'humidity': 91, 'sea_level': 1022, 'grnd_level': 1018}",10000.0,"{'speed': 3.3, 'deg': 186, 'gust': 4.44}",,{'all': 79},1619230478.0,"{'country': 'CL', 'sunrise': 1619177293, 'sunset': 1619216228}",-14400.0,3883457.0,Lebu,
317,200,,"{'lon': 86.1778, 'lat': 69.4058}","[{'id': 601, 'main': 'Snow', 'description': 'snow', 'icon': '13d'}]",stations,"{'temp': -0.15, 'feels_like': -6.36, 'temp_min': -0.15, 'temp_max': -0.15, 'pressure': 1023, 'humidity': 98, 'sea_level': 1023, 'grnd_level': 1019}",120.0,"{'speed': 7.6, 'deg': 192, 'gust': 13.18}",,{'all': 100},1619230478.0,"{'country': 'RU', 'sunrise': 1619213477, 'sunset': 1619276116}",25200.0,1507116.0,Dudinka,{'1h': 1.05}
318,200,,"{'lon': -11.3686, 'lat': 6.7533}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 27.31, 'feels_like': 30.22, 'temp_min': 27.31, 'temp_max': 27.31, 'pressure': 1009, 'humidity': 78, 'sea_level': 1009, 'grnd_level': 1008}",10000.0,"{'speed': 2.59, 'deg': 249, 'gust': 2.99}",,{'all': 80},1619230479.0,"{'country': 'LR', 'sunrise': 1619246025, 'sunset': 1619290385}",0.0,2274275.0,Robertsport,
319,200,,"{'lon': 13.2343, 'lat': -8.8368}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 25, 'feels_like': 25.85, 'temp_min': 25, 'temp_max': 25, 'pressure': 1007, 'humidity': 88}",10000.0,"{'speed': 3.09, 'deg': 70}",,{'all': 40},1619230435.0,"{'type': 1, 'id': 2173, 'country': 'AO', 'sunrise': 1619240984, 'sunset': 1619283617}",3600.0,2240449.0,Luanda,
320,200,,"{'lon': 166.1, 'lat': 60.4667}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': -1.77, 'feels_like': -1.77, 'temp_min': -1.77, 'temp_max': -1.77, 'pressure': 1012, 'humidity': 86, 'sea_level': 1012, 'grnd_level': 987}",10000.0,"{'speed': 0.89, 'deg': 310, 'gust': 0.67}",,{'all': 28},1619230450.0,"{'country': 'RU', 'sunrise': 1619197898, 'sunset': 1619253337}",43200.0,2120591.0,Tilichiki,
321,200,,"{'lon': 10.9, 'lat': 47.8167}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 1.26, 'feels_like': 1.26, 'temp_min': 1, 'temp_max': 1.67, 'pressure': 1023, 'humidity': 75}",10000.0,"{'speed': 1.03, 'deg': 230}",,{'all': 9},1619230480.0,"{'type': 1, 'id': 1817, 'country': 'DE', 'sunrise': 1619237426, 'sunset': 1619288296}",7200.0,2836616.0,Schongau,
322,200,,"{'lon': 36.6574, 'lat': 33.9674}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 15.81, 'feels_like': 14.15, 'temp_min': 15.81, 'temp_max': 15.81, 'pressure': 1015, 'humidity': 27, 'sea_level': 1015, 'grnd_level': 862}",10000.0,"{'speed': 1.29, 'deg': 163, 'gust': 2.3}",,{'all': 77},1619230480.0,"{'country': 'SY', 'sunrise': 1619232700, 'sunset': 1619280660}",10800.0,162627.0,Yabrūd,
323,200,,"{'lon': -101.865, 'lat': 54.7682}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': -4.77, 'feels_like': -7.95, 'temp_min': -4.77, 'temp_max': -4.77, 'pressure': 1019, 'humidity': 55, 'sea_level': 1019, 'grnd_level': 980}",10000.0,"{'speed': 1.96, 'deg': 356, 'gust': 3.26}",,{'all': 55},1619230480.0,"{'country': 'CA', 'sunrise': 1619177093, 'sunset': 1619229971}",-18000.0,5954718.0,Flin Flon,
324,200,,"{'lon': 38.9997, 'lat': -13.1256}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 18.86, 'feels_like': 19.36, 'temp_min': 18.86, 'temp_max': 18.86, 'pressure': 1013, 'humidity': 98, 'sea_level': 1013, 'grnd_level': 953}",10000.0,"{'speed': 3.19, 'deg': 167, 'gust': 9.86}",,{'all': 97},1619230481.0,"{'country': 'MZ', 'sunrise': 1619235042, 'sunset': 1619277194}",7200.0,1037125.0,Montepuez,
325,200,,"{'lon': -49.6678, 'lat': 61.994}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 0.06, 'feels_like': -2.41, 'temp_min': 0.06, 'temp_max': 0.06, 'pressure': 1017, 'humidity': 77, 'sea_level': 1017, 'grnd_level': 1015}",10000.0,"{'speed': 2.02, 'deg': 56, 'gust': 2.04}",,{'all': 2},1619230481.0,"{'country': 'GL', 'sunrise': 1619249146, 'sunset': 1619305645}",-7200.0,3421193.0,Paamiut,
326,200,,"{'lon': 16.341, 'lat': -9.5402}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 17.65, 'feels_like': 17.93, 'temp_min': 17.65, 'temp_max': 17.65, 'pressure': 1011, 'humidity': 94, 'sea_level': 1011, 'grnd_level': 886}",10000.0,"{'speed': 0.54, 'deg': 20, 'gust': 0.64}",,{'all': 99},1619230481.0,"{'country': 'AO', 'sunrise': 1619240278, 'sunset': 1619282833}",3600.0,2239862.0,Malanje,
327,200,,"{'lon': -115.9839, 'lat': 36.2083}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 21.84, 'feels_like': 20.37, 'temp_min': 9.44, 'temp_max': 26.67, 'pressure': 1009, 'humidity': 11}",10000.0,"{'speed': 0.89, 'deg': 192, 'gust': 3.13}",,{'all': 0},1619230297.0,"{'type': 3, 'id': 2039056, 'country': 'US', 'sunrise': 1619182782, 'sunset': 1619231057}",-25200.0,5509851.0,Pahrump,
328,200,,"{'lon': 141.3028, 'lat': -2.6741}","[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,"{'temp': 30.21, 'feels_like': 34.34, 'temp_min': 30.21, 'temp_max': 30.21, 'pressure': 1010, 'humidity': 65, 'sea_level': 1010, 'grnd_level': 1007}",10000.0,"{'speed': 1.34, 'deg': 67, 'gust': 1.21}",{'1h': 2.734},{'all': 100},1619230482.0,"{'country': 'PG', 'sunrise': 1619209909, 'sunset': 1619253227}",36000.0,2084442.0,Vanimo,
329,200,,"{'lon': 43.2844, 'lat': -11.3847}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,"{'temp': 27, 'feels_like': 29.74, 'temp_min': 27, 'temp_max': 27, 'pressure': 1010, 'humidity': 80, 'sea_level': 1010, 'grnd_level': 1010}",10000.0,"{'speed': 6.29, 'deg': 113, 'gust': 7.6}",{'1h': 0.14},{'all': 75},1619230248.0,"{'country': 'KM', 'sunrise': 1619233915, 'sunset': 1619276264}",10800.0,921786.0,Mitsamiouli,
330,200,,"{'lon': 1.7305, 'lat': 52.6083}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 4.34, 'feels_like': 2.15, 'temp_min': 3, 'temp_max': 6.67, 'pressure': 1029, 'humidity': 81}",10000.0,"{'speed': 2.46, 'deg': 94, 'gust': 2.48}",,{'all': 100},1619230483.0,"{'type': 1, 'id': 1467, 'country': 'GB', 'sunrise': 1619238912, 'sunset': 1619291211}",3600.0,2647984.0,Great Yarmouth,
331,200,,"{'lon': -36.4344, 'lat': -10.4056}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 25.46, 'feels_like': 26.23, 'temp_min': 25.46, 'temp_max': 25.46, 'pressure': 1013, 'humidity': 83, 'sea_level': 1013, 'grnd_level': 1012}",10000.0,"{'speed': 3.14, 'deg': 80, 'gust': 5.12}",,{'all': 23},1619230483.0,"{'country': 'BR', 'sunrise': 1619166589, 'sunset': 1619209072}",-10800.0,3454005.0,Piaçabuçu,
332,200,,"{'lon': 3.4459, 'lat': 46.0901}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 6.78, 'feels_like': 6.78, 'temp_min': 4, 'temp_max': 9, 'pressure': 1020, 'humidity': 66}",10000.0,"{'speed': 1.03, 'deg': 0}",,{'all': 0},1619230483.0,"{'type': 1, 'id': 6496, 'country': 'FR', 'sunrise': 1619239435, 'sunset': 1619289865}",7200.0,3013748.0,Hauterive,
333,200,,"{'lon': 73.5667, 'lat': 2.9167}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 28.55, 'feels_like': 31.15, 'temp_min': 28.55, 'temp_max': 28.55, 'pressure': 1011, 'humidity': 66, 'sea_level': 1011, 'grnd_level': 1011}",10000.0,"{'speed': 4.55, 'deg': 255, 'gust': 4.66}",,{'all': 38},1619230484.0,"{'country': 'MV', 'sunrise': 1619225858, 'sunset': 1619269788}",18000.0,1337617.0,Muli,
334,404,city not found,,,,,,,,,,,,,,
335,200,,"{'lon': 63.471, 'lat': 25.2631}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 26.8, 'feels_like': 28.98, 'temp_min': 26.8, 'temp_max': 26.8, 'pressure': 1008, 'humidity': 76, 'sea_level': 1008, 'grnd_level': 1007}",10000.0,"{'speed': 1.77, 'deg': 308, 'gust': 2.29}",,{'all': 0},1619230484.0,"{'country': 'PK', 'sunrise': 1619226932, 'sunset': 1619273559}",18000.0,1168312.0,Pasni,
336,200,,"{'lon': 33.6667, 'lat': 41.5}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 9.35, 'feels_like': 9.35, 'temp_min': 9.35, 'temp_max': 9.35, 'pressure': 1020, 'humidity': 60, 'sea_level': 1020, 'grnd_level': 915}",10000.0,"{'speed': 1.09, 'deg': 286, 'gust': 1.15}",,{'all': 100},1619230485.0,"{'country': 'TR', 'sunrise': 1619232713, 'sunset': 1619282083}",10800.0,743881.0,Kastamonu Province,
337,200,,"{'lon': 57.0788, 'lat': 30.2832}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 13, 'feels_like': 11.14, 'temp_min': 13, 'temp_max': 13, 'pressure': 1021, 'humidity': 30}",10000.0,"{'speed': 2.06, 'deg': 130}",,{'all': 20},1619230485.0,"{'type': 1, 'id': 7478, 'country': 'IR', 'sunrise': 1619228099, 'sunset': 1619275460}",16200.0,128234.0,Kerman,
338,200,,"{'lon': 72.642, 'lat': 10.5669}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 29.07, 'feels_like': 32.51, 'temp_min': 29.07, 'temp_max': 29.07, 'pressure': 1011, 'humidity': 68, 'sea_level': 1011, 'grnd_level': 1009}",10000.0,"{'speed': 2.44, 'deg': 348, 'gust': 2.24}",,{'all': 40},1619230219.0,"{'country': 'IN', 'sunrise': 1619225651, 'sunset': 1619270439}",19800.0,1267390.0,Kavaratti,
339,200,,"{'lon': -105.2842, 'lat': 55.1001}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': -1, 'feels_like': -5.6, 'temp_min': -1, 'temp_max': -1, 'pressure': 1019, 'humidity': 34}",10000.0,"{'speed': 4.12, 'deg': 330}",,{'all': 80},1619230243.0,"{'type': 1, 'id': 696, 'country': 'CA', 'sunrise': 1619177851, 'sunset': 1619230854}",-21600.0,6050066.0,La Ronge,
340,200,,"{'lon': 72.8944, 'lat': 2.6708}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 28.49, 'feels_like': 30.89, 'temp_min': 28.49, 'temp_max': 28.49, 'pressure': 1011, 'humidity': 65, 'sea_level': 1011, 'grnd_level': 1010}",10000.0,"{'speed': 4.3, 'deg': 254, 'gust': 4.43}",,{'all': 36},1619230262.0,"{'country': 'MV', 'sunrise': 1619226033, 'sunset': 1619269935}",18000.0,1337607.0,Kudahuvadhoo,
341,200,,"{'lon': 15.9477, 'lat': 29.1268}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 18.38, 'feels_like': 17.71, 'temp_min': 18.38, 'temp_max': 18.38, 'pressure': 1010, 'humidity': 55, 'sea_level': 1010, 'grnd_level': 980}",10000.0,"{'speed': 6.58, 'deg': 328, 'gust': 11.18}",,{'all': 5},1619230486.0,"{'country': 'LY', 'sunrise': 1619238052, 'sunset': 1619285248}",7200.0,2216645.0,Hūn,
342,404,city not found,,,,,,,,,,,,,,
343,200,,"{'lon': 118.4856, 'lat': 37.4564}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 14.87, 'feels_like': 14.24, 'temp_min': 14.87, 'temp_max': 14.87, 'pressure': 1024, 'humidity': 70, 'sea_level': 1024, 'grnd_level': 1023}",10000.0,"{'speed': 7.21, 'deg': 64, 'gust': 10.86}",,{'all': 93},1619230487.0,"{'country': 'CN', 'sunrise': 1619212772, 'sunset': 1619261316}",28800.0,1812101.0,Dongying,
344,200,,"{'lon': 17.6833, 'lat': -2.7167}","[{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10n'}]",stations,"{'temp': 20.78, 'feels_like': 21.47, 'temp_min': 20.78, 'temp_max': 20.78, 'pressure': 1011, 'humidity': 98, 'sea_level': 1011, 'grnd_level': 974}",4322.0,"{'speed': 1.08, 'deg': 52, 'gust': 4.52}",{'1h': 7.07},{'all': 100},1619230487.0,"{'country': 'CD', 'sunrise': 1619239578, 'sunset': 1619282888}",3600.0,2311968.0,Nioki,
345,200,,"{'lon': -66.8654, 'lat': 50.0334}","[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",stations,"{'temp': 0.71, 'feels_like': -1.01, 'temp_min': 0, 'temp_max': 1.11, 'pressure': 992, 'humidity': 100}",10000.0,"{'speed': 1.54, 'deg': 40}",,{'all': 90},1619230487.0,"{'type': 1, 'id': 1013, 'country': 'CA', 'sunrise': 1619169470, 'sunset': 1619220796}",-14400.0,6111696.0,Port-Cartier,
346,200,,"{'lon': -54.3333, 'lat': -34.4833}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 16.73, 'feels_like': 16.97, 'temp_min': 16.73, 'temp_max': 16.73, 'pressure': 1015, 'humidity': 96, 'sea_level': 1015, 'grnd_level': 1012}",10000.0,"{'speed': 3.63, 'deg': 31, 'gust': 11.73}",,{'all': 69},1619230318.0,"{'country': 'UY', 'sunrise': 1619172404, 'sunset': 1619211847}",-10800.0,3440777.0,Rocha,
347,200,,"{'lon': 27.9116, 'lat': -33.0153}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 16.83, 'feels_like': 16.53, 'temp_min': 16.83, 'temp_max': 16.83, 'pressure': 1017, 'humidity': 75, 'sea_level': 1017, 'grnd_level': 1011}",10000.0,"{'speed': 3.17, 'deg': 7, 'gust': 5.74}",,{'all': 3},1619230488.0,"{'country': 'ZA', 'sunrise': 1619238988, 'sunset': 1619278570}",7200.0,1006984.0,East London,
348,200,,"{'lon': 55.4033, 'lat': 25.3573}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 24.27, 'feels_like': 23.8, 'temp_min': 22, 'temp_max': 27, 'pressure': 1008, 'humidity': 40}",10000.0,"{'speed': 2.06, 'deg': 140}",,{'all': 0},1619230488.0,"{'type': 1, 'id': 7545, 'country': 'AE', 'sunrise': 1619228861, 'sunset': 1619275502}",14400.0,292672.0,Sharjah city,
349,200,,"{'lon': -6.6083, 'lat': 5.7856}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 24.2, 'feels_like': 25.13, 'temp_min': 24.2, 'temp_max': 24.2, 'pressure': 1009, 'humidity': 94, 'sea_level': 1009, 'grnd_level': 995}",10000.0,"{'speed': 1.18, 'deg': 211, 'gust': 5.8}",,{'all': 100},1619230489.0,"{'country': 'CI', 'sunrise': 1619244937, 'sunset': 1619289188}",0.0,2598243.0,Soubre,
350,200,,"{'lon': 57.6142, 'lat': -19.9842}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 24.44, 'feels_like': 25.16, 'temp_min': 24.44, 'temp_max': 24.44, 'pressure': 1015, 'humidity': 85}",10000.0,"{'speed': 0.89, 'deg': 154, 'gust': 3.13}",,{'all': 98},1619230489.0,"{'type': 3, 'id': 2002134, 'country': 'MU', 'sunrise': 1619230978, 'sunset': 1619272324}",14400.0,934649.0,Cap Malheureux,
351,200,,"{'lon': -105.5731, 'lat': 36.4072}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 5.79, 'feels_like': 4.23, 'temp_min': 3.89, 'temp_max': 6.67, 'pressure': 1016, 'humidity': 56}",10000.0,"{'speed': 2.06, 'deg': 230}",,{'all': 20},1619230490.0,"{'type': 1, 'id': 5854, 'country': 'US', 'sunrise': 1619180268, 'sunset': 1619228575}",-21600.0,5493811.0,Taos,
352,200,,"{'lon': 35.3833, 'lat': -23.865}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 18.82, 'feels_like': 19.06, 'temp_min': 18.82, 'temp_max': 18.82, 'pressure': 1015, 'humidity': 88, 'sea_level': 1015, 'grnd_level': 1014}",10000.0,"{'speed': 1.94, 'deg': 245, 'gust': 2.13}",,{'all': 87},1619230248.0,"{'country': 'MZ', 'sunrise': 1619236557, 'sunset': 1619277415}",7200.0,1045114.0,Inhambane,
353,200,,"{'lon': -67.5833, 'lat': -39.0333}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,"{'temp': 12, 'feels_like': 11.4, 'temp_min': 12, 'temp_max': 12, 'pressure': 1018, 'humidity': 82}",10000.0,"{'speed': 1.54, 'deg': 230}",{'1h': 0.13},{'all': 0},1619230456.0,"{'type': 1, 'id': 8310, 'country': 'AR', 'sunrise': 1619175957, 'sunset': 1619214653}",-10800.0,3855065.0,General Roca,
354,200,,"{'lon': 126.2925, 'lat': 58.9564}","[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",stations,"{'temp': -1.16, 'feels_like': -6.77, 'temp_min': -1.16, 'temp_max': -1.16, 'pressure': 1028, 'humidity': 71, 'sea_level': 1028, 'grnd_level': 992}",7123.0,"{'speed': 5.71, 'deg': 338, 'gust': 10.07}",,{'all': 100},1619230490.0,"{'country': 'RU', 'sunrise': 1619207810, 'sunset': 1619262530}",32400.0,2015179.0,Tommot,{'1h': 0.17}
355,200,,"{'lon': 67.7975, 'lat': 66.5606}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': -0.27, 'feels_like': -4.41, 'temp_min': -0.27, 'temp_max': -0.27, 'pressure': 1023, 'humidity': 97, 'sea_level': 1023, 'grnd_level': 1021}",1696.0,"{'speed': 3.72, 'deg': 257, 'gust': 8.36}",,{'all': 42},1619230491.0,"{'country': 'RU', 'sunrise': 1619219362, 'sunset': 1619279052}",18000.0,1512019.0,Aksarka,
356,200,,"{'lon': 37.8879, 'lat': 51.1537}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 6.87, 'feels_like': 3.28, 'temp_min': 6.87, 'temp_max': 6.87, 'pressure': 1009, 'humidity': 91, 'sea_level': 1009, 'grnd_level': 994}",10000.0,"{'speed': 5.98, 'deg': 299, 'gust': 8.37}",{'1h': 0.421},{'all': 100},1619230491.0,"{'country': 'RU', 'sunrise': 1619230479, 'sunset': 1619282290}",10800.0,487928.0,Novikovo,
357,200,,"{'lon': 142.15, 'lat': -34.2}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 18.15, 'feels_like': 17.27, 'temp_min': 18, 'temp_max': 18.33, 'pressure': 1026, 'humidity': 48}",10000.0,"{'speed': 4.12, 'deg': 240}",,{'all': 75},1619230491.0,"{'type': 1, 'id': 9550, 'country': 'AU', 'sunrise': 1619211647, 'sunset': 1619251083}",36000.0,2157698.0,Mildura,
358,200,,"{'lon': -16.3333, 'lat': 33.0833}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 16, 'feels_like': 15.8, 'temp_min': 16, 'temp_max': 16, 'pressure': 1010, 'humidity': 82}",10000.0,"{'speed': 5.14, 'deg': 290}",,{'all': 40},1619230492.0,"{'type': 1, 'id': 6902, 'country': 'PT', 'sunrise': 1619245482, 'sunset': 1619293311}",3600.0,2270385.0,Camacha,
359,200,,"{'lon': 32.4392, 'lat': -14.0678}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 14.83, 'feels_like': 14.85, 'temp_min': 14.83, 'temp_max': 14.83, 'pressure': 1014, 'humidity': 95, 'sea_level': 1014, 'grnd_level': 895}",10000.0,"{'speed': 1.17, 'deg': 117, 'gust': 1.19}",,{'all': 10},1619230492.0,"{'country': 'ZM', 'sunrise': 1619236671, 'sunset': 1619278714}",7200.0,921028.0,Chadiza,
360,200,,"{'lon': 13.0657, 'lat': 52.3989}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 4.14, 'feels_like': 1.36, 'temp_min': 2.22, 'temp_max': 5.56, 'pressure': 1024, 'humidity': 73}",10000.0,"{'speed': 3.15, 'deg': 298, 'gust': 7.59}",,{'all': 97},1619230410.0,"{'type': 3, 'id': 19094, 'country': 'DE', 'sunrise': 1619236230, 'sunset': 1619288453}",7200.0,2852458.0,Potsdam,
361,200,,"{'lon': 140.8333, 'lat': 35.7333}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 18.79, 'feels_like': 17.9, 'temp_min': 17, 'temp_max': 20, 'pressure': 1021, 'humidity': 45}",10000.0,"{'speed': 1.54, 'deg': 0}",,{'all': 75},1619230203.0,"{'type': 1, 'id': 7955, 'country': 'JP', 'sunrise': 1619207567, 'sunset': 1619255795}",32400.0,2112802.0,Hasaki,
362,200,,"{'lon': -44.6083, 'lat': -19.8603}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 21, 'feels_like': 20.83, 'temp_min': 21, 'temp_max': 21, 'pressure': 1017, 'humidity': 64}",10000.0,"{'speed': 2.06, 'deg': 80}",,{'all': 0},1619230493.0,"{'type': 1, 'id': 8329, 'country': 'BR', 'sunrise': 1619169089, 'sunset': 1619210494}",-10800.0,3455161.0,Pará de Minas,
363,200,,"{'lon': -52.9, 'lat': 65.4167}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': -0.64, 'feels_like': -3.98, 'temp_min': -0.64, 'temp_max': -0.64, 'pressure': 1018, 'humidity': 72, 'sea_level': 1018, 'grnd_level': 1013}",10000.0,"{'speed': 2.7, 'deg': 26, 'gust': 2.77}",,{'all': 13},1619230493.0,"{'country': 'GL', 'sunrise': 1619248734, 'sunset': 1619307608}",-7200.0,3421982.0,Maniitsoq,
364,200,,"{'lon': 28.5833, 'lat': -20.15}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 13.46, 'feels_like': 12.3, 'temp_min': 13.46, 'temp_max': 13.46, 'pressure': 1016, 'humidity': 55, 'sea_level': 1016, 'grnd_level': 868}",10000.0,"{'speed': 2.07, 'deg': 107, 'gust': 3.91}",,{'all': 42},1619230494.0,"{'country': 'ZW', 'sunrise': 1619237957, 'sunset': 1619279279}",7200.0,894701.0,Bulawayo,
365,200,,"{'lon': 71.7122, 'lat': 51.7433}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 2.46, 'feels_like': -1.94, 'temp_min': 2.46, 'temp_max': 2.46, 'pressure': 1037, 'humidity': 47, 'sea_level': 1037, 'grnd_level': 996}",10000.0,"{'speed': 5.19, 'deg': 144, 'gust': 9.91}",,{'all': 63},1619230494.0,"{'country': 'KZ', 'sunrise': 1619222281, 'sunset': 1619274255}",21600.0,1516527.0,Zholymbet,
366,200,,"{'lon': -81.7165, 'lat': 43.7501}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 9, 'feels_like': 6.72, 'temp_min': 9, 'temp_max': 9, 'pressure': 1015, 'humidity': 57}",10000.0,"{'speed': 4.12, 'deg': 230}",,{'all': 99},1619230405.0,"{'type': 1, 'id': 253, 'country': 'CA', 'sunrise': 1619173822, 'sunset': 1619223571}",-14400.0,5962442.0,Goderich,
367,200,,"{'lon': -35.1047, 'lat': -8.7597}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 25.58, 'feels_like': 26.28, 'temp_min': 25.58, 'temp_max': 25.58, 'pressure': 1013, 'humidity': 80, 'sea_level': 1013, 'grnd_level': 1012}",10000.0,"{'speed': 2.78, 'deg': 104, 'gust': 3.41}",,{'all': 14},1619230258.0,"{'country': 'BR', 'sunrise': 1619166179, 'sunset': 1619208843}",-10800.0,3386931.0,Tamandaré,
368,200,,"{'lon': 138.95, 'lat': 34.6667}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 15.5, 'feels_like': 14.75, 'temp_min': 15, 'temp_max': 16, 'pressure': 1022, 'humidity': 63}",10000.0,"{'speed': 4.63, 'deg': 30}",,{'all': 75},1619230330.0,"{'type': 1, 'id': 8070, 'country': 'JP', 'sunrise': 1619208110, 'sunset': 1619256155}",32400.0,1852357.0,Shimoda,
369,200,,"{'lon': 20.5791, 'lat': 32.5341}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 23.58, 'feels_like': 22.67, 'temp_min': 23.58, 'temp_max': 23.58, 'pressure': 1008, 'humidity': 26, 'sea_level': 1008, 'grnd_level': 1007}",10000.0,"{'speed': 10.99, 'deg': 132, 'gust': 16.7}",,{'all': 65},1619230495.0,"{'country': 'LY', 'sunrise': 1619236675, 'sunset': 1619284402}",7200.0,88834.0,Tūkrah,
